ChannelName,AdvertiserName,RevenueCode2,OrderNumber,LineNumber,SpotNumber,SpotLength,SpotRate,SpotState,PriorityCode,AirDate,AirTime1,InventoryCodeBooked,PathBooked,InventoryCodePlaced,PathPlaced,TimePeriod,AEFullName,ProductCode,ParentProductCode,DemoCode,BookedRating,BookedImpressions,UnitCode,CPP,TotalEquivSold,EffectiveUnitRate,UnitAirStatusCode,InventoryType
BSWN,Sunset Joren Dealers,National,40000,23,28,30,0.0,Placed,P-09,03/23/2026,16:56:21,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Naomi Foster,AUTOJORN,AUTO,A25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Highland Allergy Clinic,National,40043,8,12,30,0.0,Placed,P-09,03/25/2026,17:57:37,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,HCMEDFAC,HLTHCARE,A35-64,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Highland Allergy Clinic,National,40043,8,16,30,0.0,Placed,P-09,03/25/2026,17:29:07,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,HCMEDFAC,HLTHCARE,A35-64,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Highland Allergy Clinic,National,40043,8,2,30,0.0,Placed,P-09,03/24/2026,17:42:02,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,HCMEDFAC,HLTHCARE,A35-64,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Highland Allergy Clinic,National,40043,8,7,30,0.0,Placed,P-09,03/24/2026,17:13:07,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,HCMEDFAC,HLTHCARE,A35-64,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Pacific Outdoor Outfitters,National,40055,10,15,30,0.0,Placed,P-09,03/24/2026,17:13:37,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Sarah Chen,RTSPORT,RETAIL,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Pacific Outdoor Outfitters,National,40055,10,16,30,0.0,Placed,P-09,03/24/2026,17:43:32,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Sarah Chen,RTSPORT,RETAIL,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Pacific Outdoor Outfitters,National,40055,10,5,30,0.0,Placed,P-09,03/23/2026,16:39:44,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Sarah Chen,RTSPORT,RETAIL,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Coastline Beverages,National,40020,14,2,30,0.0,Placed,P-09,03/23/2026,16:29:07,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Priya Ramachandran,ALCBEER,ALC_BEV,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Coastline Beverages,National,40020,14,10,30,0.0,Placed,P-09,03/24/2026,17:26:14,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Priya Ramachandran,ALCBEER,ALC_BEV,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Heritage Brewing Co.,National,40026,19,7,15,0.0,Placed,P-09,03/25/2026,17:47:41,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Pacific Outdoor Outfitters,National,40055,10,21,30,0.0,Placed,P-09,03/25/2026,17:09:18,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Sarah Chen,RTSPORT,RETAIL,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Coastline Beverages,National,40020,14,24,30,0.0,Placed,P-09,03/25/2026,17:39:01,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Priya Ramachandran,ALCBEER,ALC_BEV,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Heritage Brewing Co.,Local,40003,1,111,30,0.0,Placed,P-08,03/07/2026,17:07:26,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Heritage Brewing Co.,Local,40003,1,87,30,0.0,Placed,P-08,03/04/2026,16:38:00,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Heritage Brewing Co.,Local,40003,1,149,30,0.0,Placed,P-08,03/23/2026,16:28:07,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Heritage Brewing Co.,Local,40003,1,151,30,0.0,Placed,P-08,03/23/2026,16:57:21,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Heritage Brewing Co.,Local,40003,1,155,30,0.0,Placed,P-08,03/24/2026,17:25:59,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Heritage Brewing Co.,Local,40003,1,157,30,0.0,Placed,P-08,03/24/2026,17:58:09,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Heritage Brewing Co.,Local,40003,1,167,30,0.0,Placed,P-08,03/25/2026,17:25:09,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,Heritage Brewing Co.,Local,40003,1,63,30,0.0,Placed,P-08,02/28/2026,16:38:46,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,ALCBEER,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,BK
BSWN,CarMax Direct,National,40001,1,49,30,0.0,Placed,P-19,02/28/2026,16:39:01,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,AUTOMALL,AUTO,M25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,CarMax Direct,National,40002,8,29,30,0.0,Placed,P-19,03/07/2026,17:07:41,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,AUTOMALL,AUTO,M25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,CarMax Direct,National,40002,8,68,30,0.0,Placed,P-19,03/23/2026,16:11:23,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,AUTOMALL,AUTO,M25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,CarMax Direct,National,40002,8,69,30,0.0,Placed,P-19,03/23/2026,16:47:25,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,AUTOMALL,AUTO,M25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,CarMax Direct,National,40002,8,73,30,0.0,Placed,P-19,03/24/2026,17:52:39,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,AUTOMALL,AUTO,M25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,CarMax Direct,National,40002,8,85,30,0.0,Placed,P-19,03/25/2026,17:07:48,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,AUTOMALL,AUTO,M25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,CarMax Direct,National,40002,8,87,30,0.0,Placed,P-19,03/25/2026,17:47:56,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,AUTOMALL,AUTO,M25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,CarMax Direct,National,40002,8,80,30,0.0,Placed,P-19,03/24/2026,17:12:07,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,AUTOMALL,AUTO,M25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,CarMax Direct,National,40002,8,3,30,0.0,Placed,P-19,03/04/2026,16:38:15,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,AUTOMALL,AUTO,M25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Coastline Auto Glass,National,40044,11,12,30,0.0,Placed,P-09,03/25/2026,17:41:01,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Christopher Yates,AUTOMALL,AUTO,A35-64,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Coastline Auto Glass,National,40044,11,14,30,0.0,Placed,P-09,03/24/2026,17:58:24,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Christopher Yates,AUTOMALL,AUTO,A35-64,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Hillside Mutual,National,40056,15,18,30,0.0,Placed,P-09,03/25/2026,17:16:21,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Christopher Yates,FININSAU,FINANCE,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Hillside Mutual,National,40056,15,5,30,0.0,Placed,P-09,03/23/2026,16:12:53,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Christopher Yates,FININSAU,FINANCE,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Pacific Tribal Gaming,National,40057,10,1,30,0.0,Placed,P-09,03/23/2026,16:25:59,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-64,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Westwood Granola,National,40058,1,21,30,0.0,Placed,P-08,03/23/2026,16:57:36,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Daniel Kowalski,FOODBEV,GROFOBEV,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Westwood Granola,National,40058,1,24,30,0.0,Placed,P-08,03/23/2026,16:21:51,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Daniel Kowalski,FOODBEV,GROFOBEV,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Westwood Granola,National,40058,1,30,30,0.0,Placed,P-08,03/24/2026,17:29:23,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Daniel Kowalski,FOODBEV,GROFOBEV,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40059,27,4,30,0.0,Placed,P-09,03/23/2026,16:56:51,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40059,27,5,30,0.0,Placed,P-04,03/23/2026,16:26:29,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Chowtown Chicken,National,40006,8,18,15,0.0,Placed,P-09,03/25/2026,17:09:03,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,James O'Brien,RESTFAST,REST,A50+,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Chowtown Chicken,National,40006,8,16,15,0.0,Placed,P-09,03/24/2026,17:28:38,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,James O'Brien,RESTFAST,REST,A50+,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Chowtown Chicken,National,40006,8,7,15,0.0,Placed,P-09,03/23/2026,16:12:38,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,James O'Brien,RESTFAST,REST,A50+,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Chowtown Chicken,National,40006,8,8,15,0.0,Placed,P-09,03/23/2026,16:28:52,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,James O'Brien,RESTFAST,REST,A50+,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Ironwood Life Insurance,National,40004,1,129,30,0.0,Placed,P-08,03/23/2026,16:12:08,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Marcus Davenport,FINHINS,FINANCE,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ironwood Life Insurance,National,40004,1,134,30,0.0,Placed,P-08,03/23/2026,16:41:14,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Marcus Davenport,FINHINS,FINANCE,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Salt + Pepper Group,National,40060,12,10,30,0.0,Placed,P-09,03/25/2026,17:58:07,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,James O'Brien,RESTNFST,REST,A35-64,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Salt + Pepper Group,National,40060,12,15,30,0.0,Placed,P-09,03/25/2026,17:25:24,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,James O'Brien,RESTNFST,REST,A35-64,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Salt + Pepper Group,National,40060,12,4,30,0.0,Placed,P-09,03/24/2026,17:28:08,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,James O'Brien,RESTNFST,REST,A35-64,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Chowtown Chicken,National,40006,8,20,15,0.0,Placed,P-09,03/25/2026,17:40:46,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,James O'Brien,RESTFAST,REST,A50+,0.0,0,General,,0.5,0.0,Normal,NM
BSWN,Ironwood Life Insurance,National,40004,1,28,30,0.0,Placed,P-08,02/28/2026,16:39:31,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Marcus Davenport,FINHINS,FINANCE,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ironwood Life Insurance,National,40004,1,56,30,0.0,Placed,P-08,03/04/2026,16:38:45,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Marcus Davenport,FINHINS,FINANCE,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeway Wireless,National,40011,21,15,15,0.0,Placed,P-09,03/23/2026,16:11:53,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,TELECOM,ALL Product Codes,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Ridgeway Wireless,National,40011,21,13,15,0.0,Placed,P-09,03/23/2026,16:47:10,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,TELECOM,ALL Product Codes,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Ridgeway Wireless,National,40011,21,23,15,0.0,Placed,P-09,03/24/2026,17:52:24,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,TELECOM,ALL Product Codes,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Ridgeway Wireless,National,40011,21,25,15,0.0,Placed,P-09,03/25/2026,17:08:18,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,TELECOM,ALL Product Codes,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Ridgeway Wireless,National,40011,21,28,15,0.0,Placed,P-09,03/25/2026,17:39:31,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,TELECOM,ALL Product Codes,A25-54,0.0,0,Sponsor,,0.5,0.0,Normal,NM
BSWN,Tradewind Wines,National,40039,7,13,30,0.0,Placed,P-09,03/23/2026,16:41:44,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Olivia Marsh,ALCLIQR,ALC_BEV,A25-54,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ironwood Life Insurance,National,40004,1,76,30,0.0,Placed,P-08,03/07/2026,17:08:11,ST - SentinelSpringTraining,Sentinels --> ST - SentinelSpringTraining,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Marcus Davenport,FINHINS,FINANCE,A18+,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Pacific Tribal Gaming,National,40057,4,1,30,1782.54,Placed,P-80,03/25/2026,17:28:07,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-64,0.0,138383,General,,1.0,1195.93,Normal,BK
BSWN,Pacific Tribal Gaming,National,40057,5,1,30,6343.22,Placed,P-80,03/24/2026,17:41:32,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Naomi Foster,TLEONGAM,TRAV_ENT,A35-64,0.0,1024813,General,,1.0,5309.99,Normal,NM
BSWN,Hilltop Florist /Repped,National,40061,1,7,30,0.0,Placed,P-04,03/25/2026,17:39:46,ST - Sentinels In Game,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels In Game,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,NationalSpot NationalSpot,RTBEAUTY,RETAIL,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Hillside Mutual /Repped,National,40062,4,1,30,0.0,Placed,P-09,03/23/2026,16:28:22,ST - Sentinels In Game,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels In Game,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,NationalSpot NationalSpot,FININSAU,FINANCE,HH,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Highland Allergy Clinic,National,40043,1,24,30,0.0,Placed,P-04,03/23/2026,16:40:44,ST - Sentinels In Game,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels In Game,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Tyler Brennan,HCMEDFAC,HLTHCARE,A35-64,0.0,0,General,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40059,1,30,30,0.0,Placed,P-04,03/24/2026,17:57:40,ST - Sentinels In Game,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels In Game,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Ridgeline Vision,National,40059,1,31,30,0.0,Placed,P-04,03/25/2026,17:40:16,ST - Sentinels In Game,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels In Game,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Olivia Marsh,HCMEDFAC,HLTHCARE,A25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Inkwell Stationery,National,40063,3,10,30,0.0,Placed,P-04,03/24/2026,17:42:32,ST - Sentinels In Game,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels In Game,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Christopher Yates,RTDEPT,RETAIL,A25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
BSWN,Inkwell Stationery,National,40063,3,8,30,0.0,Placed,P-04,03/23/2026,16:40:14,ST - Sentinels In Game,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels In Game,ST - Sentinels Pregame,Sentinels --> ST - SentinelSpringTraining --> ST - Sentinels Pregame,Various,Christopher Yates,RTDEPT,RETAIL,A25-54,0.0,0,Sponsor,,1.0,0.0,Normal,NM
